城市行政区划代码,城市名,线路id,线路名,地铁站名,经度,纬度,所属线路
4401,广州,900000071578,13号线,900000071578003,双岗,113.474331,23.094468,900000071578
4401,广州,900000071578,13号线,900000071578004,南海神庙,113.497434,23.083718,900000071578
4401,广州,900000071578,13号线,900000071578005,夏园,113.518376,23.082901,900000071578
4401,广州,900000071578,13号线,900000071578006,南岗,113.541438,23.095253,900000071578
4401,广州,900000071578,13号线,900000071578007,沙村,113.570399,23.110590,900000071578
4401,广州,900000071578,13号线,900000071578008,白江,113.595627,23.123235,900000071578
4401,广州,900000071578,13号线,900000071578009,新塘,113.604472,23.131731,900000071578
4401,广州,900000071578,13号线,900000071578010,官湖,113.636569,23.137226,900000071578
4401,广州,900000071578,13号线,900000071578011,新沙,113.649417,23.136863,900000071578
4401,广州,900000074701,14号线,900000074701002,白云东平,113.317841,23.251170,900000074701
4401,广州,900000074701,14号线,900000074701003,夏良,113.323505,23.277704,900000074701
4401,广州,900000074701,14号线,900000074701004,太和,113.347197,23.299284,900000074701
4401,广州,900000074701,14号线,900000074701005,竹料,113.368332,23.348496,900000074701
4401,广州,900000074701,14号线,900000074701006,钟落潭,113.400686,23.375649,900000074701
4401,广州,900000074701,14号线,900000074701007,马沥,113.450388,23.393877,900000074701
4401,广州,900000074701,14号线,900000074701008,新和,113.467060,23.413259,900000074701|900000074703
4401,广州,900000074701,14号线,900000074701009,太平,113.491955,23.452090,900000074701
4401,广州,900000074701,14号线,900000074701010,神岗,113.517396,23.475101,900000074701
4401,广州,900000074701,14号线,900000074701011,赤草,113.560256,23.501220,900000074701
4401,广州,900000074701,14号线,900000074701012,从化客运站,113.594721,23.531769,900000074701
4401,广州,900000074701,14号线,900000074701013,东风,113.600801,23.566233,900000074701
4401,广州,900000074703,14号线支线(知识城线),900000074703002,红卫,113.487415,23.399261,900000074703
4401,广州,900000074703,14号线支线(知识城线),900000074703003,新南,113.495228,23.377232,900000074703
4401,广州,900000074703,14号线支线(知识城线),900000074703004,枫下,113.508322,23.363059,900000074703
4401,广州,900000074703,14号线支线(知识城线),900000074703005,知识城,113.525198,23.349377,900000074703
4401,广州,900000074703,14号线支线(知识城线),900000074703006,何棠下,113.543688,23.331190,900000074703
4401,广州,900000074703,14号线支线(知识城线),900000074703007,旺村,113.551749,23.323256,900000074703
4401,广州,900000074703,14号线支线(知识城线),900000074703008,汤村,113.564686,23.307382,900000074703
4401,广州,900000074703,14号线支线(知识城线),900000074703009,镇龙北,113.576945,23.289584,900000074703
4401,广州,900000074703,14号线支线(知识城线),900000046003007,镇龙,113.593000,23.284514,900000074703|900000046003
4401,广州,900000046003,21号线,900000046003008,镇龙西,113.573793,23.278088,900000046003
4401,广州,900000046003,21号线,900000046003006,中新,113.613131,23.285303,900000046003
4401,广州,900000046003,21号线,900000046003005,坑贝,113.642606,23.278769,900000046003
4401,广州,900000046003,21号线,900000046003004,凤岗,113.670634,23.275961,900000046003
4401,广州,900000046003,21号线,900000046003021,朱村,113.701415,23.272316,900000046003
4401,广州,900000046003,21号线,900000046003003,山田,113.744543,23.276428,900000046003
4401,广州,900000046003,21号线,900000046003002,钟岗,113.792047,23.279317,900000046003
4401,广州,900000046003,21号线,900000046003001,增城广场,113.814472,23.278024,900000046003
4401,广州,440100023025,APM线,440100023025003,海心沙,113.324412,23.111545,440100023025
4401,广州,440100023025,APM线,440100023025004,大剧院,113.324460,23.116138,440100023025
4401,广州,440100023025,APM线,440100023025005,花城大道,113.324718,23.119223,440100023025
4401,广州,440100023025,APM线,440100023025006,妇儿中心,113.324558,23.122553,440100023025
4401,广州,440100023025,APM线,440100023025007,黄埔大道,113.324490,23.127054,440100023025
4401,广州,440100023025,APM线,440100023025008,天河南,113.324479,23.131384,440100023025
4401,广州,440100023025,APM线,440100023025009,体育中心南,113.324309,23.134281,440100023025
4401,广州,440100023043,广佛线,440100023043025,石溪,113.285951,23.067937,440100023043
4401,广州,440100023043,广佛线,440100023043020,燕岗,113.271988,23.075142,440100023043
4401,广州,440100023043,广佛线,440100023043018,沙涌,113.246794,23.083043,440100023043
4401,广州,440100023043,广佛线,440100023043017,鹤洞,113.240153,23.072495,440100023043
4401,广州,440100023043,广佛线,440100023043014,菊树,113.212863,23.065868,440100023043
4401,广州,440100023043,广佛线,440100023043013,龙溪,113.192391,23.066029,440100023043
4401,广州,440100023043,广佛线,440100023043012,金融高新区,113.158548,23.065814,440100023043
4401,广州,440100023043,广佛线,440100023043011,千灯湖,113.155356,23.054818,440100023043
4401,广州,440100023043,广佛线,440100023043016,礌岗,113.155426,23.042607,440100023043
4401,广州,440100023043,广佛线,440100023043009,南桂路,113.154139,23.034167,440100023043
4401,广州,440100023043,广佛线,440100023043008,桂城,113.141432,23.031674,440100023043
4401,广州,440100023043,广佛线,440100023043007,朝安,113.133537,23.027676,440100023043
4401,广州,440100023043,广佛线,440100023043006,普君北路,113.122240,23.027678,440100023043
4401,广州,440100023043,广佛线,440100023043005,祖庙,113.112099,23.027073,440100023043
4401,广州,440100023043,广佛线,440100023043004,同济路,113.108503,23.019222,440100023043
4401,广州,440100023043,广佛线,440100023043003,季华园,113.108547,23.007104,440100023043
4401,广州,440100023043,广佛线,440100023043002,魁奇路,113.108612,22.993964,440100023043
4401,广州,440100023043,广佛线,440100023043024,澜石,113.107107,22.983985,440100023043
4401,广州,440100023043,广佛线,440100023043023,世纪莲,113.114917,22.965147,440100023043
4401,广州,440100023043,广佛线,440100023043022,东平,113.129190,22.965266,440100023043
4401,广州,440100023043,广佛线,440100023043021,新城东,113.140008,22.958653,440100023043
4403,深圳,440300024063,1号线/罗宝线,440300024063031,罗湖,114.118666,22.532083,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063030,国贸,114.118909,22.539680,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024060022,老街,114.116939,22.544232,440300024063|440300024060
4403,深圳,440300024063,1号线/罗宝线,440300024063028,大剧院,114.107811,22.541800,440300024063|440300024076
4403,深圳,440300024063,1号线/罗宝线,440300024046036,科学馆,114.094946,22.540618,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063026,华强路,114.085133,22.540459,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063025,岗厦,114.068190,22.534854,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063024,会展中心,114.061101,22.534769,440300024063|440300024074
4403,深圳,440300024063,1号线/罗宝线,440300024060029,购物公园,114.054581,22.534655,440300024063|440300024060
4403,深圳,440300024063,1号线/罗宝线,440300024063022,香蜜湖,114.038637,22.538887,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024050011,车公庙,114.025830,22.536247,440300024063|440300024050|440300024054|440300024056
4403,深圳,440300024063,1号线/罗宝线,440300024063020,竹子林,114.013917,22.533357,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063019,侨城东,113.996651,22.532406,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063018,华侨城,113.985369,22.533489,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063017,世界之窗,113.974216,22.536900,440300024063|440300024076
4403,深圳,440300024063,1号线/罗宝线,440300024063016,白石洲,113.967048,22.539604,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063015,高新园,113.953842,22.540236,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063014,深大,113.944173,22.538667,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063013,桃园,113.924857,22.532357,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063012,大新,113.915072,22.532232,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063011,鲤鱼门,113.903079,22.532005,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024056006,前海湾,113.897932,22.537121,440300024063|440300024058|440300024056
4403,深圳,440300024063,1号线/罗宝线,440300024063009,新安,113.894625,22.547468,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024058025,宝安中心,113.887233,22.554575,440300024063|440300024058
4403,深圳,440300024063,1号线/罗宝线,440300024063007,宝体,113.880641,22.560741,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063006,坪洲,113.870711,22.568908,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063005,西乡,113.863048,22.575149,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063004,固戍,113.846792,22.601363,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063003,后瑞,113.835449,22.628835,440300024063
4403,深圳,440300024063,1号线/罗宝线,440300024063002,机场东,113.822634,22.647001,440300024063
4403,深圳,440300024076,2号线/蛇口线,440300024076002,赤湾,113.897234,22.479067,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076003,蛇口港,113.912331,22.476626,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076004,海上世界,113.915111,22.485101,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076005,水湾,113.919686,22.488389,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076006,东角头,113.931149,22.486325,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076007,湾厦,113.938604,22.493353,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076008,海月,113.937715,22.500409,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076009,登良,113.937602,22.509146,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024056016,后海,113.942498,22.518422,440300024076|440300024056
4403,深圳,440300024076,2号线/蛇口线,440300024076011,科苑,113.946195,22.527019,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076012,红树湾,113.968432,22.525142,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076014,侨城北,113.989148,22.543992,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076015,深康,113.998846,22.546456,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024050009,安托山,114.006236,22.548785,440300024076|440300024050
4403,深圳,440300024076,2号线/蛇口线,440300024076017,侨香,114.014378,22.549784,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076018,香蜜,114.023851,22.552772,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076019,香梅北,114.032716,22.553860,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024054015,景田,114.043343,22.553419,440300024076|440300024054
4403,深圳,440300024076,2号线/蛇口线,440300024076021,莲花西,114.050034,22.546668,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024056002,福田,114.052879,22.540087,440300024076|440300024060|440300024056
4403,深圳,440300024076,2号线/蛇口线,440300024074013,市民中心,114.061192,22.541744,440300024076|440300024074
4403,深圳,440300024076,2号线/蛇口线,440300024076024,岗厦北,114.069240,22.540937,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024050028,华强北,114.085413,22.544441,440300024076|440300024050
4403,深圳,440300024076,2号线/蛇口线,440300024076026,燕南,114.092561,22.544541,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024076028,湖贝,114.125437,22.544287,440300024076
4403,深圳,440300024076,2号线/蛇口线,440300024058002,黄贝岭,114.136332,22.546095,440300024076|440300024058
4403,深圳,440300024076,2号线/蛇口线,440300024076030,新秀,114.148765,22.547688,440300024076
4403,深圳,440300024060,3号线/龙岗线,440300024060031,益田,114.050987,22.516287,440300024060
4403,深圳,440300024060,3号线/龙岗线,440300024050014,石厦,114.053616,22.523708,440300024060|440300024050
4403,深圳,440300024060,3号线/龙岗线,440300024060027,少年宫,114.060170,22.548627,440300024060|440300024074
4403,深圳,440300024060,3号线/龙岗线,440300024060026,莲花村,114.067829,22.548646,440300024060
4403,深圳,440300024060,3号线/龙岗线,440300024050019,华新,114.086654,22.548981,440300024060|440300024050
4403,深圳,440300024060,3号线/龙岗线,440300024046037,通新岭,114.096273,22.549126,440300024060
4403,深圳,440300024060,3号线/龙岗线,440300024054005,红岭,114.104584,22.548380,440300024060|440300024054
4403,深圳,440300024060,3号线/龙岗线,440300024060021,晒布,114.122664,22.549238,440300024060
4403,深圳,440300024060,3号线/龙岗线,440300024060020,翠竹,114.129883,22.556188,440300024060
4403,深圳,440300024060,3号线/龙岗线,440300024050023,田贝,114.130052,22.567280,440300024060|440300024050
